Año;Mes;Puerto;Subgrupo;Cód Arancelario Mercancía;Descripción Cód Arancelario Mercancía;Operación;País Origen;Puerto Origen;Pais Destino;Puerto Destino;Forma Presentación;Tipo de Navegación;Tipo de Territorio;Toneladas
2020;dic;SC_TENERIFE;Productos químicos;2801;FLUOR, CLORO, BROMO Y YODO;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,18
2020;dic;SC_TENERIFE;Productos químicos;2804;HIDROGENO, GASES NOBLES Y DEMA;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Las Palmas;Canarias;24,6
2020;dic;SC_TENERIFE;Productos químicos;2804;HIDROGENO, GASES NOBLES Y DEMA;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;LA LUZ Y LAS PALMAS;Mercancía General;Cabotaje Las Palmas;Canarias;233,22
2020;dic;SC_TENERIFE;Productos químicos;2804;HIDROGENO, GASES NOBLES Y DEMA;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;PUERTO DEL ROSARIO (FUERTEVENTURA);Mercancía General;Cabotaje Las Palmas;Canarias;12,29
2020;dic;SC_TENERIFE;Productos químicos;2804;HIDROGENO, GASES NOBLES Y DEMA;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;36,01
2020;dic;SC_TENERIFE;Productos químicos;2804;HIDROGENO, GASES NOBLES Y DEMA;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,06
2020;dic;SC_TENERIFE;Productos químicos;2804;HIDROGENO, GASES NOBLES Y DEMA;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;25,6
2020;dic;SC_TENERIFE;Productos químicos;2804;HIDROGENO, GASES NOBLES Y DEMA;Descargadas;ESPAÑA;LA LUZ Y LAS PALMAS;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Las Palmas;Canarias;93,53
2020;dic;SC_TENERIFE;Productos químicos;2804;HIDROGENO, GASES NOBLES Y DEMA;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;23,55
2020;dic;SC_TENERIFE;Productos químicos;2804;HIDROGENO, GASES NOBLES Y DEMA;Tránsito;ESPAÑA;LA LUZ Y LAS PALMAS;DESCONOCIDO;DESCONOCIDO ABORDO;Mercancía General;Exterior Resto;Resto Territorios;0,28
2020;dic;SC_TENERIFE;Productos químicos;2806;CLORURO DE HIDROGENO (ACIDO CL;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;13,79
2020;dic;SC_TENERIFE;Productos químicos;2806;CLORURO DE HIDROGENO (ACIDO CL;Descargadas;ESPAÑA;TARRAGONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;24,54
2020;dic;SC_TENERIFE;Productos químicos;2807;ACIDO SULFURICO, OLEUM;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;LA LUZ Y LAS PALMAS;Mercancía General;Cabotaje Las Palmas;Canarias;20
2020;dic;SC_TENERIFE;Productos químicos;2807;ACIDO SULFURICO, OLEUM;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Productos químicos;2807;ACIDO SULFURICO, OLEUM;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;18,66
2020;dic;SC_TENERIFE;Productos químicos;2808;ACIDO NITRICO, ACIDOS SULFONIT;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;24,83
2020;dic;SC_TENERIFE;Productos químicos;2809;"PENTAOXIDO DE DIFOSFORO; ACIDO";Descargadas;BELGICA;ANTWERPEN;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;17,9
2020;dic;SC_TENERIFE;Productos químicos;2811;LOS DEMAS ACIDOS INORGANICOS Y;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Las Palmas;Canarias;1,72
2020;dic;SC_TENERIFE;Productos químicos;2811;LOS DEMAS ACIDOS INORGANICOS Y;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;LA LUZ Y LAS PALMAS;Mercancía General;Cabotaje Las Palmas;Canarias;25,14
2020;dic;SC_TENERIFE;Productos químicos;2811;LOS DEMAS ACIDOS INORGANICOS Y;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;PUERTO DEL ROSARIO (FUERTEVENTURA);Mercancía General;Cabotaje Las Palmas;Canarias;1,68
2020;dic;SC_TENERIFE;Productos químicos;2811;LOS DEMAS ACIDOS INORGANICOS Y;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;17,98
2020;dic;SC_TENERIFE;Productos químicos;2811;LOS DEMAS ACIDOS INORGANICOS Y;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,09
2020;dic;SC_TENERIFE;Productos químicos;2811;LOS DEMAS ACIDOS INORGANICOS Y;Descargadas;ESPAÑA;LA LUZ Y LAS PALMAS;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Las Palmas;Canarias;1,57
2020;dic;SC_TENERIFE;Productos químicos;2811;LOS DEMAS ACIDOS INORGANICOS Y;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;87,65
2020;dic;SC_TENERIFE;Productos químicos;2814;AMONIACO ANHIDRO O EN DISOLUCI;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;BILBAO;Mercancía General;Cabotaje Nacional;Nacional;48
2020;dic;SC_TENERIFE;Productos químicos;2814;AMONIACO ANHIDRO O EN DISOLUCI;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;LA LUZ Y LAS PALMAS;Mercancía General;Cabotaje Las Palmas;Canarias;23
2020;dic;SC_TENERIFE;Productos químicos;2814;AMONIACO ANHIDRO O EN DISOLUCI;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;44,7
2020;dic;SC_TENERIFE;Productos químicos;2814;AMONIACO ANHIDRO O EN DISOLUCI;Descargadas;ESPAÑA;PUERTO DEL ROSARIO (FUERTEVENTURA);ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Las Palmas;Canarias;200
2020;dic;SC_TENERIFE;Productos químicos;2814;AMONIACO ANHIDRO O EN DISOLUCI;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,23
2020;dic;SC_TENERIFE;Productos químicos;2815;HIDROXIDO DE SODIO (SOSA CAUST;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;50,16
2020;dic;SC_TENERIFE;Productos químicos;2815;HIDROXIDO DE SODIO (SOSA CAUST;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;24,01
2020;dic;SC_TENERIFE;Productos químicos;2815;HIDROXIDO DE SODIO (SOSA CAUST;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;6,05
2020;dic;SC_TENERIFE;Productos químicos;2817;OXIDO DE CINC, PEROXIDO DE CIN;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,3
2020;dic;SC_TENERIFE;Productos químicos;2827;CLORUROS, OXICLORUROS E HIDROX;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;BARCELONA;Mercancía General;Cabotaje Nacional;Nacional;1,25
2020;dic;SC_TENERIFE;Productos químicos;2827;CLORUROS, OXICLORUROS E HIDROX;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;24,18
2020;dic;SC_TENERIFE;Productos químicos;2827;CLORUROS, OXICLORUROS E HIDROX;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,05
2020;dic;SC_TENERIFE;Productos químicos;2828;"HIPOCLORITOS; HIPOCLORITO DE C";Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Las Palmas;Canarias;71,99
2020;dic;SC_TENERIFE;Productos químicos;2828;"HIPOCLORITOS; HIPOCLORITO DE C";Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;LA LUZ Y LAS PALMAS;Mercancía General;Cabotaje Las Palmas;Canarias;212,29
2020;dic;SC_TENERIFE;Productos químicos;2828;"HIPOCLORITOS; HIPOCLORITO DE C";Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;14,5
2020;dic;SC_TENERIFE;Productos químicos;2828;"HIPOCLORITOS; HIPOCLORITO DE C";Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;150,82
2020;dic;SC_TENERIFE;Productos químicos;2828;"HIPOCLORITOS; HIPOCLORITO DE C";Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;10,64
2020;dic;SC_TENERIFE;Productos químicos;2828;"HIPOCLORITOS; HIPOCLORITO DE C";Descargadas;ESPAÑA;TARRAGONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;48,08
2020;dic;SC_TENERIFE;Productos químicos;2831;DITIONITOS Y SULFOXILATOS;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;5,17
2020;dic;SC_TENERIFE;Productos químicos;2832;"SULFITOS; TIOSULFATOS";Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,04
2020;dic;SC_TENERIFE;Productos químicos;2832;"SULFITOS; TIOSULFATOS";Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,2
2020;dic;SC_TENERIFE;Productos químicos;2833;SULFATOS, ALUMBRES, PEROXOSULF;Descargadas;ALEMANIA;HAMBURG;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;21,59
2020;dic;SC_TENERIFE;Productos químicos;2833;SULFATOS, ALUMBRES, PEROXOSULF;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Productos químicos;2833;SULFATOS, ALUMBRES, PEROXOSULF;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,37
2020;dic;SC_TENERIFE;Productos químicos;2835;FOSFINATOS (HIPOFOSFITOS), FOS;Descargadas;CHINA;SHANGAI;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Resto;Resto Territorios;25,26
2020;dic;SC_TENERIFE;Productos químicos;2835;FOSFINATOS (HIPOFOSFITOS), FOS;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;54
2020;dic;SC_TENERIFE;Productos químicos;2835;FOSFINATOS (HIPOFOSFITOS), FOS;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,14
2020;dic;SC_TENERIFE;Productos químicos;2835;FOSFINATOS (HIPOFOSFITOS), FOS;Descargadas;ESPAÑA;TARRAGONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;20
2020;dic;SC_TENERIFE;Productos químicos;2840;BORATOS, PEROXOBORATOS (PERBOR;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;9,31
2020;dic;SC_TENERIFE;Productos químicos;2840;BORATOS, PEROXOBORATOS (PERBOR;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Productos químicos;2841;SALES DE LOS ACIDOS OXOMETALIC;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Productos químicos;2841;SALES DE LOS ACIDOS OXOMETALIC;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Productos químicos;2841;SALES DE LOS ACIDOS OXOMETALIC;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Productos químicos;2842;LAS DEMAS SALES DE LOS ACIDOS;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,04
2020;dic;SC_TENERIFE;Productos químicos;2843;METALES PRECIOSOS EN ESTADO CO;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Productos químicos;2844;ELEMENTOS QUIMICOS RADIACTIVOS;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;Valencia;Mercancía General;Cabotaje Nacional;Nacional;54,78
2020;dic;SC_TENERIFE;Productos químicos;2844;ELEMENTOS QUIMICOS RADIACTIVOS;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,03
2020;dic;SC_TENERIFE;Productos químicos;2844;ELEMENTOS QUIMICOS RADIACTIVOS;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,36
2020;dic;SC_TENERIFE;Productos químicos;2845;ISOTOPOS, EXCEPTO LOS DE LA PA;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Productos químicos;2847;PEROXIDO DE HIDROGENO (AGUA OX;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;15,19
2020;dic;SC_TENERIFE;Productos químicos;2847;PEROXIDO DE HIDROGENO (AGUA OX;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,04
2020;dic;SC_TENERIFE;Productos químicos;2847;PEROXIDO DE HIDROGENO (AGUA OX;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;16,93
2020;dic;SC_TENERIFE;Productos químicos;2847;PEROXIDO DE HIDROGENO (AGUA OX;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,46
2020;dic;SC_TENERIFE;Productos químicos;2850;HIDRUROS, NITRUROS, AZIDUROS (;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;9,31
2020;dic;SC_TENERIFE;Productos químicos;2853;Fosfuros, aunque no sean de constitución química d;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;LA LUZ Y LAS PALMAS;Mercancía General;Cabotaje Las Palmas;Canarias;4,74
2020;dic;SC_TENERIFE;Productos químicos;2853;Fosfuros, aunque no sean de constitución química d;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;PUERTO DEL ROSARIO (FUERTEVENTURA);Mercancía General;Cabotaje Las Palmas;Canarias;0,2
2020;dic;SC_TENERIFE;Productos químicos;2853;Fosfuros, aunque no sean de constitución química d;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;10,43
2020;dic;SC_TENERIFE;Productos químicos;2853;Fosfuros, aunque no sean de constitución química d;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,11
2020;dic;SC_TENERIFE;Productos químicos;2853;Fosfuros, aunque no sean de constitución química d;Descargadas;ESPAÑA;LA LUZ Y LAS PALMAS;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Las Palmas;Canarias;0,15
2020;dic;SC_TENERIFE;Productos químicos;2853;Fosfuros, aunque no sean de constitución química d;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;6,21
2020;dic;SC_TENERIFE;Productos químicos;2853;Fosfuros, aunque no sean de constitución química d;Tránsito;ESPAÑA;BARCELONA;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;0,88
2020;dic;SC_TENERIFE;Productos químicos;2906;ALCOHOLES CICLICOS Y SUS DERIV;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Productos químicos;2909;ETERES, ETERES-ALCOHOLES, ETER;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;24,51
2020;dic;SC_TENERIFE;Productos químicos;2909;ETERES, ETERES-ALCOHOLES, ETER;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,62
2020;dic;SC_TENERIFE;Productos químicos;2910;EPOXIDOS, EPOXIALCOHOLES, EPOX;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Productos químicos;2912;ALDEHIDOS, INCLUSO CON OTRAS F;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Productos químicos;2914;CETONAS Y QUINONAS, INCLUSO CO;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,43
2020;dic;SC_TENERIFE;Productos químicos;2914;CETONAS Y QUINONAS, INCLUSO CO;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,05
2020;dic;SC_TENERIFE;Productos químicos;2915;ACIDOS MONOCARBOXILICOS ACICLI;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,46
2020;dic;SC_TENERIFE;Productos químicos;2915;ACIDOS MONOCARBOXILICOS ACICLI;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Productos químicos;2915;ACIDOS MONOCARBOXILICOS ACICLI;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,78
2020;dic;SC_TENERIFE;Productos químicos;2915;ACIDOS MONOCARBOXILICOS ACICLI;Descargadas;PAISES BAJOS;ROTTERDAM;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;5,18
2020;dic;SC_TENERIFE;Productos químicos;2916;ACIDOS MONOCARBOXILICOS ACICLI;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,1
2020;dic;SC_TENERIFE;Productos químicos;2916;ACIDOS MONOCARBOXILICOS ACICLI;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,05
2020;dic;SC_TENERIFE;Productos químicos;2917;ACIDOS POLICARBOXILICOS, SUS A;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,08
2020;dic;SC_TENERIFE;Productos químicos;2918;ACIDOS CARBOXILICOS CON FUNCIO;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,1
2020;dic;SC_TENERIFE;Productos químicos;2918;ACIDOS CARBOXILICOS CON FUNCIO;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Productos químicos;2918;ACIDOS CARBOXILICOS CON FUNCIO;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,03
2020;dic;SC_TENERIFE;Productos químicos;2918;ACIDOS CARBOXILICOS CON FUNCIO;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,5
2020;dic;SC_TENERIFE;Productos químicos;2918;ACIDOS CARBOXILICOS CON FUNCIO;Tránsito;BRASIL;SANTOS;NIGERIA;LAGOS;Mercancía General;Exterior Resto;Resto Territorios;321
2020;dic;SC_TENERIFE;Productos químicos;2922;COMPUESTOS AMINADOS CON FUNCIO;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,36
2020;dic;SC_TENERIFE;Productos químicos;2922;COMPUESTOS AMINADOS CON FUNCIO;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Productos químicos;2922;COMPUESTOS AMINADOS CON FUNCIO;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,65
2020;dic;SC_TENERIFE;Productos químicos;2923;SALES E HIDROXIDOS DE AMONIO C;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,09
2020;dic;SC_TENERIFE;Productos químicos;2923;SALES E HIDROXIDOS DE AMONIO C;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,61
2020;dic;SC_TENERIFE;Productos químicos;2925;COMPUESTOS CON FUNCION CARBOXI;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,15
2020;dic;SC_TENERIFE;Productos químicos;2930;TIOCOMPUESTOS ORGANICOS;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,2
2020;dic;SC_TENERIFE;Productos químicos;2930;TIOCOMPUESTOS ORGANICOS;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Productos químicos;2932;COMPUESTOS HETEROCICLICOS CON;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Las Palmas;Canarias;0,04
2020;dic;SC_TENERIFE;Productos químicos;2932;COMPUESTOS HETEROCICLICOS CON;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;LA LUZ Y LAS PALMAS;Mercancía General;Cabotaje Las Palmas;Canarias;5,25
2020;dic;SC_TENERIFE;Productos químicos;2932;COMPUESTOS HETEROCICLICOS CON;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;50
2020;dic;SC_TENERIFE;Productos químicos;2932;COMPUESTOS HETEROCICLICOS CON;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,23
2020;dic;SC_TENERIFE;Productos químicos;2932;COMPUESTOS HETEROCICLICOS CON;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,19
2020;dic;SC_TENERIFE;Productos químicos;2932;COMPUESTOS HETEROCICLICOS CON;Descargadas;ESPAÑA;LA LUZ Y LAS PALMAS;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Las Palmas;Canarias;234,15
2020;dic;SC_TENERIFE;Productos químicos;2933;COMPUESTOS HETEROCICLICOS CON;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;15,39
2020;dic;SC_TENERIFE;Productos químicos;2933;COMPUESTOS HETEROCICLICOS CON;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Productos químicos;2933;COMPUESTOS HETEROCICLICOS CON;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,27
2020;dic;SC_TENERIFE;Productos químicos;2934;LOS DEMAS COMPUESTOS HETEROCIC;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,17
2020;dic;SC_TENERIFE;Productos químicos;2934;LOS DEMAS COMPUESTOS HETEROCIC;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Productos químicos;2936;PROVITAMINAS Y VITAMINAS, NATU;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;CADIZ;Mercancía General;Cabotaje Nacional;Nacional;0,18
